Object Begin Date,Image File Name,Link Resource
1503,DP816271.jpg,http://www.metmuseum.org/art/collection/search/387879
1503,DP816157.jpg,http://www.metmuseum.org/art/collection/search/387880
1503,DP816301.jpg,http://www.metmuseum.org/art/collection/search/388015
1503,DP816141.jpg,http://www.metmuseum.org/art/collection/search/388134
1503,DP816272.jpg,http://www.metmuseum.org/art/collection/search/388136
1503,DP816297.jpg,http://www.metmuseum.org/art/collection/search/388143
1503,DP816303.jpg,http://www.metmuseum.org/art/collection/search/388146
1503,DP816406.jpg,http://www.metmuseum.org/art/collection/search/388148
1503,DP816416.jpg,http://www.metmuseum.org/art/collection/search/388150
1503,DP816300.jpg,http://www.metmuseum.org/art/collection/search/388372
1503,DP816405.jpg,http://www.metmuseum.org/art/collection/search/388386
1503,DP816302.jpg,http://www.metmuseum.org/art/collection/search/388387
1503,DP816299.jpg,http://www.metmuseum.org/art/collection/search/388388
1503,DP816060.jpg,http://www.metmuseum.org/art/collection/search/388485
1503,DP816154.jpg,http://www.metmuseum.org/art/collection/search/388487
1503,DP816159.jpg,http://www.metmuseum.org/art/collection/search/388602
1503,DP816270.jpg,http://www.metmuseum.org/art/collection/search/388603
1503,DP816061.jpg,http://www.metmuseum.org/art/collection/search/388635
1503,DP816162.jpg,http://www.metmuseum.org/art/collection/search/388636
1503,DP815404.jpg,http://www.metmuseum.org/art/collection/search/390975
1503,DP815406.jpg,http://www.metmuseum.org/art/collection/search/391089
1503,DP815405.jpg,http://www.metmuseum.org/art/collection/search/391094
1503,DP815408.jpg,http://www.metmuseum.org/art/collection/search/391114
1503,DP815437.jpg,http://www.metmuseum.org/art/collection/search/391115
1503,DP815425.jpg,http://www.metmuseum.org/art/collection/search/391119
1504,DP816026.jpg,http://www.metmuseum.org/art/collection/search/336222
1504,DP816139.jpg,http://www.metmuseum.org/art/collection/search/347409
1504,DP815431.jpg,http://www.metmuseum.org/art/collection/search/360385
1504,DP820351.jpg,http://www.metmuseum.org/art/collection/search/363929
1504,DP816411.jpg,http://www.metmuseum.org/art/collection/search/387574
1504,DP816143.jpg,http://www.metmuseum.org/art/collection/search/387735
1504,DP816151.jpg,http://www.metmuseum.org/art/collection/search/387872
1504,DP816286.jpg,http://www.metmuseum.org/art/collection/search/387875
1504,DP816144.jpg,http://www.metmuseum.org/art/collection/search/388131
1504,DP816152.jpg,http://www.metmuseum.org/art/collection/search/388132
1504,DP816149.jpg,http://www.metmuseum.org/art/collection/search/388133
1504,DP816147.jpg,http://www.metmuseum.org/art/collection/search/388135
1504,DP816278.jpg,http://www.metmuseum.org/art/collection/search/388138
1504,DP816412.jpg,http://www.metmuseum.org/art/collection/search/388149
1504,DP816308.jpg,http://www.metmuseum.org/art/collection/search/388379
1504,DP816146.jpg,http://www.metmuseum.org/art/collection/search/388403
1504,DP816153.jpg,http://www.metmuseum.org/art/collection/search/388601
1504,DP815422.jpg,http://www.metmuseum.org/art/collection/search/391120
1504,DP815435.jpg,http://www.metmuseum.org/art/collection/search/391121
1504,DP815434.jpg,http://www.metmuseum.org/art/collection/search/391122
1504,DP820350.jpg,http://www.metmuseum.org/art/collection/search/391123
1504,DP816273.jpg,http://www.metmuseum.org/art/collection/search/388644
1505,DP815421.jpg,http://www.metmuseum.org/art/collection/search/359988
1505,DP816160.jpg,http://www.metmuseum.org/art/collection/search/388016
1505,DP815430.jpg,http://www.metmuseum.org/art/collection/search/391116
1505,DP815428.jpg,http://www.metmuseum.org/art/collection/search/391117
1505,DP815427.jpg,http://www.metmuseum.org/art/collection/search/391118
1505,DP815532.jpg,http://www.metmuseum.org/art/collection/search/391135
1505,DP815533.jpg,http://www.metmuseum.org/art/collection/search/391136
1505,DP815542.jpg,http://www.metmuseum.org/art/collection/search/391144
1505,DP815543.jpg,http://www.metmuseum.org/art/collection/search/391145
1505,cdi32-24-34.jpg,http://www.metmuseum.org/art/collection/search/471097
1505,DP816155.jpg,http://www.metmuseum.org/art/collection/search/388833
1507,DP815585.jpg,http://www.metmuseum.org/art/collection/search/391163
1507,DP815584.jpg,http://www.metmuseum.org/art/collection/search/391165
1507,DP815595.jpg,http://www.metmuseum.org/art/collection/search/391172
1507,DP815578.jpg,http://www.metmuseum.org/art/collection/search/391189
1508,DP124735.jpg,http://www.metmuseum.org/art/collection/search/375912
1508,DP820424.jpg,http://www.metmuseum.org/art/collection/search/387392
1508,DP820425.jpg,http://www.metmuseum.org/art/collection/search/387404
1508,DP820427.jpg,http://www.metmuseum.org/art/collection/search/387409
1508,DP820429.jpg,http://www.metmuseum.org/art/collection/search/387412
1508,DP820431.jpg,http://www.metmuseum.org/art/collection/search/387413
1508,DP820432.jpg,http://www.metmuseum.org/art/collection/search/387414
1508,DP820433.jpg,http://www.metmuseum.org/art/collection/search/387415
1508,DP820439.jpg,http://www.metmuseum.org/art/collection/search/388041
1508,DP820440.jpg,http://www.metmuseum.org/art/collection/search/388042
1508,DP820441.jpg,http://www.metmuseum.org/art/collection/search/388043
1508,DP820442.jpg,http://www.metmuseum.org/art/collection/search/388044
1508,DP820443.jpg,http://www.metmuseum.org/art/collection/search/388045
1508,DP820447.jpg,http://www.metmuseum.org/art/collection/search/388048
1508,DP820448.jpg,http://www.metmuseum.org/art/collection/search/388049
1508,DP820449.jpg,http://www.metmuseum.org/art/collection/search/388050
1508,DP820450.jpg,http://www.metmuseum.org/art/collection/search/388051
1508,DP815524.jpg,http://www.metmuseum.org/art/collection/search/391129
1508,DP815525.jpg,http://www.metmuseum.org/art/collection/search/391130
1508,DP815529.jpg,http://www.metmuseum.org/art/collection/search/391131
1508,DP815573.jpg,http://www.metmuseum.org/art/collection/search/391349
1508,DP815567.jpg,http://www.metmuseum.org/art/collection/search/391350
1508,DP815571.jpg,http://www.metmuseum.org/art/collection/search/391351
1508,DP815568.jpg,http://www.metmuseum.org/art/collection/search/391354
1508,DP815564.jpg,http://www.metmuseum.org/art/collection/search/391394
1508,DP815562.jpg,http://www.metmuseum.org/art/collection/search/391395
1508,DP815559.jpg,http://www.metmuseum.org/art/collection/search/391398
1508,DP815558.jpg,http://www.metmuseum.org/art/collection/search/391399
1509,DP820430.jpg,http://www.metmuseum.org/art/collection/search/387411
1509,DP820434.jpg,http://www.metmuseum.org/art/collection/search/387416
1509,DP816042.jpg,http://www.metmuseum.org/art/collection/search/387417
1509,DP816043.jpg,http://www.metmuseum.org/art/collection/search/387418
1509,DP816041.jpg,http://www.metmuseum.org/art/collection/search/387419
1509,DP816044.jpg,http://www.metmuseum.org/art/collection/search/387420
1509,DP816036.jpg,http://www.metmuseum.org/art/collection/search/387421
1509,DP816038.jpg,http://www.metmuseum.org/art/collection/search/387423
1509,DP816039.jpg,http://www.metmuseum.org/art/collection/search/387424
1509,DP815996.jpg,http://www.metmuseum.org/art/collection/search/387425
1509,DP815997.jpg,http://www.metmuseum.org/art/collection/search/387426
1509,DP815998.jpg,http://www.metmuseum.org/art/collection/search/387427
1509,DP815999.jpg,http://www.metmuseum.org/art/collection/search/387428
1509,DP816045.jpg,http://www.metmuseum.org/art/collection/search/387749
1509,DP820445.jpg,http://www.metmuseum.org/art/collection/search/388047
1509,DP820451.jpg,http://www.metmuseum.org/art/collection/search/388052
1509,DP816005.jpg,http://www.metmuseum.org/art/collection/search/388053
1509,DP816006.jpg,http://www.metmuseum.org/art/collection/search/388054
1509,DP816007.jpg,http://www.metmuseum.org/art/collection/search/388055
1509,DP816008.jpg,http://www.metmuseum.org/art/collection/search/388056
1509,DP816051.jpg,http://www.metmuseum.org/art/collection/search/388057
1509,DP816053.jpg,http://www.metmuseum.org/art/collection/search/388059
1509,DP816054.jpg,http://www.metmuseum.org/art/collection/search/388060
1509,DP816014.jpg,http://www.metmuseum.org/art/collection/search/388061
1509,DP816015.jpg,http://www.metmuseum.org/art/collection/search/388062
1509,DP816016.jpg,http://www.metmuseum.org/art/collection/search/388063
1509,DP816017.jpg,http://www.metmuseum.org/art/collection/search/388064
1509,DP816047.jpg,http://www.metmuseum.org/art/collection/search/388889
1509,DP815572.jpg,http://www.metmuseum.org/art/collection/search/391348
1509,DP815563.jpg,http://www.metmuseum.org/art/collection/search/391379
1509,DP815557.jpg,http://www.metmuseum.org/art/collection/search/391397
1510,DP816281.jpg,http://www.metmuseum.org/art/collection/search/336216
1510,DP816290.jpg,http://www.metmuseum.org/art/collection/search/347412
1510,DP816291.jpg,http://www.metmuseum.org/art/collection/search/386308
1510,DP820454.jpg,http://www.metmuseum.org/art/collection/search/387240
1510,DP820453.jpg,http://www.metmuseum.org/art/collection/search/387376
1510,DP215649.jpg,http://www.metmuseum.org/art/collection/search/387388
1510,DP820422.jpg,http://www.metmuseum.org/art/collection/search/387389
1510,DP820423.jpg,http://www.metmuseum.org/art/collection/search/387390
1510,DP820428.jpg,http://www.metmuseum.org/art/collection/search/387410
1510,DP816037.jpg,http://www.metmuseum.org/art/collection/search/387422
1510,DP816055.jpg,http://www.metmuseum.org/art/collection/search/387429
1510,DP816056.jpg,http://www.metmuseum.org/art/collection/search/387430
1510,DP816057.jpg,http://www.metmuseum.org/art/collection/search/387431
1510,DP816058.jpg,http://www.metmuseum.org/art/collection/search/387432
1510,DP816000.jpg,http://www.metmuseum.org/art/collection/search/387433
1510,DP816001.jpg,http://www.metmuseum.org/art/collection/search/387434
1510,DP816003.jpg,http://www.metmuseum.org/art/collection/search/387435
1510,DP816004.jpg,http://www.metmuseum.org/art/collection/search/387436
1510,DP820407.jpg,http://www.metmuseum.org/art/collection/search/387750
1510,DP816293.jpg,http://www.metmuseum.org/art/collection/search/387873
1510,DP816288.jpg,http://www.metmuseum.org/art/collection/search/387874
1510,DP820435.jpg,http://www.metmuseum.org/art/collection/search/388037
1510,DP820436.jpg,http://www.metmuseum.org/art/collection/search/388038
1510,DP820437.jpg,http://www.metmuseum.org/art/collection/search/388039
1510,DP820438.jpg,http://www.metmuseum.org/art/collection/search/388040
1510,DP820444.jpg,http://www.metmuseum.org/art/collection/search/388046
1510,DP816052.jpg,http://www.metmuseum.org/art/collection/search/388058
1510,DP816009.jpg,http://www.metmuseum.org/art/collection/search/388065
1510,DP816010.jpg,http://www.metmuseum.org/art/collection/search/388066
1510,DP816012.jpg,http://www.metmuseum.org/art/collection/search/388067
1510,DP816011.jpg,http://www.metmuseum.org/art/collection/search/388068
1510,DP816018.jpg,http://www.metmuseum.org/art/collection/search/388069
1510,DP816019.jpg,http://www.metmuseum.org/art/collection/search/388070
1510,DP816020.jpg,http://www.metmuseum.org/art/collection/search/388071
1510,DP816021.jpg,http://www.metmuseum.org/art/collection/search/388072
1510,DP816292.jpg,http://www.metmuseum.org/art/collection/search/388141
1510,DP816410.jpg,http://www.metmuseum.org/art/collection/search/388381
1510,DP816597.jpg,http://www.metmuseum.org/art/collection/search/388402
1510,DP816067.jpg,http://www.metmuseum.org/art/collection/search/388407
1510,DP816068.jpg,http://www.metmuseum.org/art/collection/search/388408
1510,88306.jpg,http://www.metmuseum.org/art/collection/search/222566
1511,DP816914.jpg,http://www.metmuseum.org/art/collection/search/336575
1511,DP816953.jpg,http://www.metmuseum.org/art/collection/search/343135
1511,DP816426.jpg,http://www.metmuseum.org/art/collection/search/359888
1511,DP816922.jpg,http://www.metmuseum.org/art/collection/search/368339
1511,DP816274.jpg,http://www.metmuseum.org/art/collection/search/386306
1511,DP816280.jpg,http://www.metmuseum.org/art/collection/search/386307
1511,DP820452.jpg,http://www.metmuseum.org/art/collection/search/387246
1511,DP820421.jpg,http://www.metmuseum.org/art/collection/search/387385
1511,DP816132.jpg,http://www.metmuseum.org/art/collection/search/387453
1511,DP816074.jpg,http://www.metmuseum.org/art/collection/search/387454
1511,DP816078.jpg,http://www.metmuseum.org/art/collection/search/387456
1511,DP816075.jpg,http://www.metmuseum.org/art/collection/search/387457
1511,DP816077.jpg,http://www.metmuseum.org/art/collection/search/387459
1511,DP816135.jpg,http://www.metmuseum.org/art/collection/search/387555
1511,DP816064.jpg,http://www.metmuseum.org/art/collection/search/387556
1511,DP816731.jpg,http://www.metmuseum.org/art/collection/search/387568
1511,DP816408.jpg,http://www.metmuseum.org/art/collection/search/387569
1511,DP816418.jpg,http://www.metmuseum.org/art/collection/search/387570
1511,DP816304.jpg,http://www.metmuseum.org/art/collection/search/387573
1511,DP816145.jpg,http://www.metmuseum.org/art/collection/search/387579
1511,DP816306.jpg,http://www.metmuseum.org/art/collection/search/387580
1511,DP816927.jpg,http://www.metmuseum.org/art/collection/search/387583
1511,DP816279.jpg,http://www.metmuseum.org/art/collection/search/388012
1511,DP816282.jpg,http://www.metmuseum.org/art/collection/search/388013
1511,DP816163.jpg,http://www.metmuseum.org/art/collection/search/388014
1511,DP816150.jpg,http://www.metmuseum.org/art/collection/search/388130
1511,DP816287.jpg,http://www.metmuseum.org/art/collection/search/388139
1511,DP816289.jpg,http://www.metmuseum.org/art/collection/search/388140
1511,DP816295.jpg,http://www.metmuseum.org/art/collection/search/388142
1511,DP816305.jpg,http://www.metmuseum.org/art/collection/search/388144
1511,DP816419.jpg,http://www.metmuseum.org/art/collection/search/388147
1511,DP816283.jpg,http://www.metmuseum.org/art/collection/search/388371
1511,DP816425.jpg,http://www.metmuseum.org/art/collection/search/388410
1511,DP816421.jpg,http://www.metmuseum.org/art/collection/search/388465
1511,DP816307.jpg,http://www.metmuseum.org/art/collection/search/388478
1511,DP816072.jpg,http://www.metmuseum.org/art/collection/search/388590
1511,DP816932.jpg,http://www.metmuseum.org/art/collection/search/388596
1511,DP816420.jpg,http://www.metmuseum.org/art/collection/search/388785
1511,DP816138.jpg,http://www.metmuseum.org/art/collection/search/388822
1511,DP816136.jpg,http://www.metmuseum.org/art/collection/search/388824
1511,DP816417.jpg,http://www.metmuseum.org/art/collection/search/389050
1511,DP249852.jpg,http://www.metmuseum.org/art/collection/search/391162
1511,DP815594.jpg,http://www.metmuseum.org/art/collection/search/391171
1511,DP815588.jpg,http://www.metmuseum.org/art/collection/search/391175
1511,DP815575.jpg,http://www.metmuseum.org/art/collection/search/391188
1511,DP815715.jpg,http://www.metmuseum.org/art/collection/search/391198
1511,DP815716.jpg,http://www.metmuseum.org/art/collection/search/391199
1511,DP815717.jpg,http://www.metmuseum.org/art/collection/search/391201
1511,DP815718.jpg,http://www.metmuseum.org/art/collection/search/396538
1511,DP816066.jpg,http://www.metmuseum.org/art/collection/search/396668
1511,DP816730.jpg,http://www.metmuseum.org/art/collection/search/397053
1511,DP816728.jpg,http://www.metmuseum.org/art/collection/search/397054
1511,DP816735.jpg,http://www.metmuseum.org/art/collection/search/397056
1511,DP816915.jpg,http://www.metmuseum.org/art/collection/search/397135
1511,DP816955.jpg,http://www.metmuseum.org/art/collection/search/397139
1511,45234.jpg,http://www.metmuseum.org/art/collection/search/347467
1511,MM1831.jpg,http://www.metmuseum.org/art/collection/search/345008
1511,MM4795.jpg,http://www.metmuseum.org/art/collection/search/345010
1512,DP815732.jpg,http://www.metmuseum.org/art/collection/search/336230
1512,DP815733.jpg,http://www.metmuseum.org/art/collection/search/358249
1512,DP815714.jpg,http://www.metmuseum.org/art/collection/search/375913
1512,DP815731.jpg,http://www.metmuseum.org/art/collection/search/376150
1512,DP815734.jpg,http://www.metmuseum.org/art/collection/search/383613
1512,DP815735.jpg,http://www.metmuseum.org/art/collection/search/383629
1512,DP820413.jpg,http://www.metmuseum.org/art/collection/search/383748
1512,DP816487.jpg,http://www.metmuseum.org/art/collection/search/388370
1512,DP816404.jpg,http://www.metmuseum.org/art/collection/search/388378
1512,DP815553.jpg,http://www.metmuseum.org/art/collection/search/390867
1512,DP815579.jpg,http://www.metmuseum.org/art/collection/search/391160
1512,DP815582.jpg,http://www.metmuseum.org/art/collection/search/391161
1512,DP815583.jpg,http://www.metmuseum.org/art/collection/search/391164
1512,DP815592.jpg,http://www.metmuseum.org/art/collection/search/391166
1512,DP815591.jpg,http://www.metmuseum.org/art/collection/search/391169
1512,DP815593.jpg,http://www.metmuseum.org/art/collection/search/391170
1512,DP815587.jpg,http://www.metmuseum.org/art/collection/search/391173
1512,DP815589.jpg,http://www.metmuseum.org/art/collection/search/391174
1512,DP815596.jpg,http://www.metmuseum.org/art/collection/search/391178
1512,DP815601.jpg,http://www.metmuseum.org/art/collection/search/391183
1512,DP815574.jpg,http://www.metmuseum.org/art/collection/search/391185
1512,DP815576.jpg,http://www.metmuseum.org/art/collection/search/391187
1512,DP815602.jpg,http://www.metmuseum.org/art/collection/search/391190
1512,DP815604.jpg,http://www.metmuseum.org/art/collection/search/391191
1512,DP815603.jpg,http://www.metmuseum.org/art/collection/search/391192
1512,DP815730.jpg,http://www.metmuseum.org/art/collection/search/391204
1512,DP815554.jpg,http://www.metmuseum.org/art/collection/search/391353
1512,DP815555.jpg,http://www.metmuseum.org/art/collection/search/391355
1512,DP815566.jpg,http://www.metmuseum.org/art/collection/search/391356
1512,DP815548.jpg,http://www.metmuseum.org/art/collection/search/391367
1512,DP815550.jpg,http://www.metmuseum.org/art/collection/search/391368
1512,DP815549.jpg,http://www.metmuseum.org/art/collection/search/391369
1512,DP815551.jpg,http://www.metmuseum.org/art/collection/search/391373
1512,DP815544.jpg,http://www.metmuseum.org/art/collection/search/391374
1512,DP815546.jpg,http://www.metmuseum.org/art/collection/search/391375
1512,DP815545.jpg,http://www.metmuseum.org/art/collection/search/391376
1512,DP815547.jpg,http://www.metmuseum.org/art/collection/search/391377
1512,DP815552.jpg,http://www.metmuseum.org/art/collection/search/391378
1512,DP815565.jpg,http://www.metmuseum.org/art/collection/search/391396
1512,DP815560.jpg,http://www.metmuseum.org/art/collection/search/391400
1512,DP809591.jpg,http://www.metmuseum.org/art/collection/search/459226
1513,DP102226.jpg,http://www.metmuseum.org/art/collection/search/336223
1513,DP815727.jpg,http://www.metmuseum.org/art/collection/search/368842
1513,DP815739.jpg,http://www.metmuseum.org/art/collection/search/377280
1513,DP815736.jpg,http://www.metmuseum.org/art/collection/search/377281
1513,DP815738.jpg,http://www.metmuseum.org/art/collection/search/377282
1513,DP815737.jpg,http://www.metmuseum.org/art/collection/search/377283
1513,DP815750.jpg,http://www.metmuseum.org/art/collection/search/387962
1513,DP815590.jpg,http://www.metmuseum.org/art/collection/search/391177
1513,DP815600.jpg,http://www.metmuseum.org/art/collection/search/391182
1513,DP815605.jpg,http://www.metmuseum.org/art/collection/search/391193
1513,DP815724.jpg,http://www.metmuseum.org/art/collection/search/391205
1513,DP815725.jpg,http://www.metmuseum.org/art/collection/search/391206
1513,DP815726.jpg,http://www.metmuseum.org/art/collection/search/391207
1513,DP815721.jpg,http://www.metmuseum.org/art/collection/search/391208
1513,DP815723.jpg,http://www.metmuseum.org/art/collection/search/391209
1513,DP820347.jpg,http://www.metmuseum.org/art/collection/search/391255
1513,DP815720.jpg,http://www.metmuseum.org/art/collection/search/396540
1513,DP815722.jpg,http://www.metmuseum.org/art/collection/search/396541
1513,DP832746.jpg,http://www.metmuseum.org/art/collection/search/434706
1514,DP820348.jpg,http://www.metmuseum.org/art/collection/search/336228
1514,DP820349.jpg,http://www.metmuseum.org/art/collection/search/336229
1514,DP815742.jpg,http://www.metmuseum.org/art/collection/search/360018
1514,DP815751.jpg,http://www.metmuseum.org/art/collection/search/363441
1514,DP815744.jpg,http://www.metmuseum.org/art/collection/search/363472
1514,DP815753.jpg,http://www.metmuseum.org/art/collection/search/391211
1514,DP815752.jpg,http://www.metmuseum.org/art/collection/search/391212
1514,DP815754.jpg,http://www.metmuseum.org/art/collection/search/391213
1514,DP815755.jpg,http://www.metmuseum.org/art/collection/search/391214
1514,DP815757.jpg,http://www.metmuseum.org/art/collection/search/391215
1514,DP815756.jpg,http://www.metmuseum.org/art/collection/search/391216
1514,DP815761.jpg,http://www.metmuseum.org/art/collection/search/391244
1514,DP815762.jpg,http://www.metmuseum.org/art/collection/search/391245
1514,DP815765.jpg,http://www.metmuseum.org/art/collection/search/391246
1514,DP815764.jpg,http://www.metmuseum.org/art/collection/search/391247
1514,DP815743.jpg,http://www.metmuseum.org/art/collection/search/391256
1514,DP815747.jpg,http://www.metmuseum.org/art/collection/search/391257
1514,DP815749.jpg,http://www.metmuseum.org/art/collection/search/391258
1514,DP815748.jpg,http://www.metmuseum.org/art/collection/search/391259
1515,DT241450.jpg,http://www.metmuseum.org/art/collection/search/356497
1515,DP102235.jpg,http://www.metmuseum.org/art/collection/search/358366
1515,DP820482.jpg,http://www.metmuseum.org/art/collection/search/358367
1515,DP815774.jpg,http://www.metmuseum.org/art/collection/search/359960
1515,DP816427.jpg,http://www.metmuseum.org/art/collection/search/387884
1515,DP816430.jpg,http://www.metmuseum.org/art/collection/search/388145
1515,DP816491.jpg,http://www.metmuseum.org/art/collection/search/388477
1515,DP815771.jpg,http://www.metmuseum.org/art/collection/search/390874
1515,DP815772.jpg,http://www.metmuseum.org/art/collection/search/390875
1515,DP815773.jpg,http://www.metmuseum.org/art/collection/search/390876
1515,DP815900.jpg,http://www.metmuseum.org/art/collection/search/391234
1515,DP815780.jpg,http://www.metmuseum.org/art/collection/search/391235
1515,DP815779.jpg,http://www.metmuseum.org/art/collection/search/391236
1515,DP815778.jpg,http://www.metmuseum.org/art/collection/search/391237
1515,DP816490.jpg,http://www.metmuseum.org/art/collection/search/396912
1515,DP802951.jpg,http://www.metmuseum.org/art/collection/search/334818
1515,SF_06_301.jpg,http://www.metmuseum.org/art/collection/search/212695
1516,DP815777.jpg,http://www.metmuseum.org/art/collection/search/336233
1516,DP815775.jpg,http://www.metmuseum.org/art/collection/search/360355
1516,DP816069.jpg,http://www.metmuseum.org/art/collection/search/388128
1516,DP816065.jpg,http://www.metmuseum.org/art/collection/search/388366
1516,DP815892.jpg,http://www.metmuseum.org/art/collection/search/391230
1516,DP815890.jpg,http://www.metmuseum.org/art/collection/search/391231
1516,DP815891.jpg,http://www.metmuseum.org/art/collection/search/391232
1516,DP815783.jpg,http://www.metmuseum.org/art/collection/search/391238
1516,DP815782.jpg,http://www.metmuseum.org/art/collection/search/391239
1516,DP815776.jpg,http://www.metmuseum.org/art/collection/search/391240
1516,DP164788.jpg,http://www.metmuseum.org/art/collection/search/436245
1517,DP820414.jpg,http://www.metmuseum.org/art/collection/search/388469
1518,DP817071.jpg,http://www.metmuseum.org/art/collection/search/359787
1518,DP815897.jpg,http://www.metmuseum.org/art/collection/search/360204
1518,DP816423.jpg,http://www.metmuseum.org/art/collection/search/387733
1518,DP816424.jpg,http://www.metmuseum.org/art/collection/search/388011
1518,DP816422.jpg,http://www.metmuseum.org/art/collection/search/388457
1518,DP815898.jpg,http://www.metmuseum.org/art/collection/search/391223
1518,DP815896.jpg,http://www.metmuseum.org/art/collection/search/391227
1518,DP815894.jpg,http://www.metmuseum.org/art/collection/search/391228
1518,DP815893.jpg,http://www.metmuseum.org/art/collection/search/391229
1518,DP822268.jpg,http://www.metmuseum.org/art/collection/search/404627
1519,DP815902.jpg,http://www.metmuseum.org/art/collection/search/343132
1519,DP815905.jpg,http://www.metmuseum.org/art/collection/search/359916
1519,DP815786.jpg,http://www.metmuseum.org/art/collection/search/391226
1519,DP815906.jpg,http://www.metmuseum.org/art/collection/search/391271
1519,DP815910.jpg,http://www.metmuseum.org/art/collection/search/391272
1519,DP815907.jpg,http://www.metmuseum.org/art/collection/search/391274
1519,DP815903.jpg,http://www.metmuseum.org/art/collection/search/391276
1519,DP815904.jpg,http://www.metmuseum.org/art/collection/search/391277
1519,DP280846.jpg,http://www.metmuseum.org/art/collection/search/436244
1519,DP815919.jpg,http://www.metmuseum.org/art/collection/search/391269
1519,DP815918.jpg,http://www.metmuseum.org/art/collection/search/391270
1520,DP815917.jpg,http://www.metmuseum.org/art/collection/search/391263
1520,DP815913.jpg,http://www.metmuseum.org/art/collection/search/391264
1520,DP815916.jpg,http://www.metmuseum.org/art/collection/search/391265
1520,DP815915.jpg,http://www.metmuseum.org/art/collection/search/391266
1520,DP815911.jpg,http://www.metmuseum.org/art/collection/search/391267
1520,DP815912.jpg,http://www.metmuseum.org/art/collection/search/391268
1520,DP815987.jpg,http://www.metmuseum.org/art/collection/search/391342
1520,DP815986.jpg,http://www.metmuseum.org/art/collection/search/391343
1521,DP802950.jpg,http://www.metmuseum.org/art/collection/search/334816
1521,DP815922.jpg,http://www.metmuseum.org/art/collection/search/343131
1521,DP816453.jpg,http://www.metmuseum.org/art/collection/search/387586
1521,DP815920.jpg,http://www.metmuseum.org/art/collection/search/391279
1521,DP815924.jpg,http://www.metmuseum.org/art/collection/search/391280
1521,DP815925.jpg,http://www.metmuseum.org/art/collection/search/391281
1521,DP815926.jpg,http://www.metmuseum.org/art/collection/search/391282
1522,DP809594.jpg,http://www.metmuseum.org/art/collection/search/459211
1523,DP816071.jpg,http://www.metmuseum.org/art/collection/search/388129
1523,DP816070.jpg,http://www.metmuseum.org/art/collection/search/388486
1523,DP815760.jpg,http://www.metmuseum.org/art/collection/search/391242
1523,DP815759.jpg,http://www.metmuseum.org/art/collection/search/391243
1523,DP815766.jpg,http://www.metmuseum.org/art/collection/search/391248
1523,DP815767.jpg,http://www.metmuseum.org/art/collection/search/391249
1523,DP815768.jpg,http://www.metmuseum.org/art/collection/search/391250
1523,DP815769.jpg,http://www.metmuseum.org/art/collection/search/391251
1523,DP815770.jpg,http://www.metmuseum.org/art/collection/search/391252
1523,DP816462.jpg,http://www.metmuseum.org/art/collection/search/396910
1524,DP815928.jpg,http://www.metmuseum.org/art/collection/search/391284
1524,DP815930.jpg,http://www.metmuseum.org/art/collection/search/391285
1524,DP815932.jpg,http://www.metmuseum.org/art/collection/search/391286
1524,DP815933.jpg,http://www.metmuseum.org/art/collection/search/391287
1524,DP815931.jpg,http://www.metmuseum.org/art/collection/search/391288
1525,DP327807.jpg,http://www.metmuseum.org/art/collection/search/355761
1525,DP167863.jpg,http://www.metmuseum.org/art/collection/search/349058
1526,DP815934.jpg,http://www.metmuseum.org/art/collection/search/336231
1526,DP815929.jpg,http://www.metmuseum.org/art/collection/search/364491
1526,DP816309.jpg,http://www.metmuseum.org/art/collection/search/388479
1527,DP345232.jpg,http://www.metmuseum.org/art/collection/search/336657
1528,DP816476.jpg,http://www.metmuseum.org/art/collection/search/388161
